price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,Quality,id
499950.0,3,4,1820,1501,2,0,0,3,1430,390,2014,2001,1186,1, 98144,-13,1372
465000.0,3,2,1560,8640,1,0,0,5,1560,750,1967,2001,2,13, 98034,34,1373
329000.0,3,1,1600,5952,1,0,0,4,1150,450,1964,2001,1187,1, 98106,37,1374
475000.0,3,2,1230,11502,1,0,0,4,1230,750,1984,2001,1188,4, 98052,17,1375
255000.0,3,1,960,8100,1,0,0,3,960,750,1955,2005,1189,0, 98155,50,1376
435000.0,3,1,1270,4000,1,0,2,3,1270,750,1928,1954,1190,1, 98126,26,1377
685000.0,3,2,2810,7700,2,0,0,3,2810,750,2001,2001,1191,3, 98006,0,1378
715000.0,2,2,2160,5581,1,0,0,3,2160,750,2002,2001,1192,4, 98053,-1,1379
780000.0,3,3,2520,2152,1,0,0,3,1560,960,1925,2006,1193,1, 98119,81,1380
345000.0,2,2,1180,844,2,0,0,3,990,190,2005,2001,1194,1, 98144,-4,1381
355000.0,4,2,1810,4970,2,0,0,3,1810,750,2003,2001,1195,18, 98059,-2,1382
282000.0,3,2,1680,15711,1,0,0,3,1240,440,1994,2001,1196,2, 98031,7,1383
244000.0,3,1,910,5250,1,0,0,4,910,750,1971,2001,1197,22, 98166,30,1384
967500.0,3,4,3250,5797,2,0,2,4,2370,880,1951,1999,1198,1, 98199,48,1385
375000.0,3,2,2000,7294,1,0,0,3,1520,480,1965,1993,1199,1, 98118,28,1386
1600000.0,3,3,3790,19000,2,0,4,3,3790,750,1985,2001,1200,1, 98177,16,1387
527500.0,3,2,2310,78844,1,0,0,3,1760,550,1977,2004,1201,14, 98027,27,1388
994000.0,3,2,2510,6339,1,0,2,5,1810,700,1932,2002,1202,1, 98199,70,1389
313000.0,3,2,1320,6205,1,0,0,5,1320,750,1948,1985,1203,0, 98133,37,1390
587000.0,3,2,2370,217800,2,0,0,3,2370,750,1979,2014,1204,4, 98053,35,1391
304000.0,3,1,900,7500,1,0,0,4,900,750,1972,2001,1205,13, 98034,29,1392
675000.0,3,2,2540,7680,2,0,1,4,2540,750,1940,2001,1206,1, 98177,61,1393
305000.0,4,1,2100,9288,1,0,0,4,1050,1050,1968,2001,1207,18, 98058,33,1394
280000.0,3,1,1200,6250,1,0,0,3,920,280,1943,2002,1208,1, 98168,59,1395
960000.0,5,4,3720,15200,2,0,0,3,3720,750,2005,2001,1059,8, 98075,-4,1396
500000.0,3,2,1760,4539,2,0,0,3,1760,750,1988,2000,1209,14, 98029,12,1397
274950.0,3,2,1670,7415,1,0,0,3,1320,350,1987,2000,395,23, 98042,13,1398
455600.0,3,2,2420,8252,2,0,0,3,2420,750,1998,2006,206,20, 98065,8,1399
970000.0,5,3,3480,15185,2,0,0,4,3480,750,1964,2001,2,27, 98040,37,1400
312900.0,4,2,1630,4473,2,0,0,3,1630,750,2003,2001,1210,5, 98038,-2,1401
535000.0,4,2,2340,5600,2,0,0,3,2340,750,1921,2013,1211,1, 98146,92,1402
427000.0,2,1,920,3780,1,0,0,3,920,750,1910,2006,1212,1, 98103,96,1403
405000.0,2,1,910,6490,1,0,0,3,910,750,1942,1999,1213,1, 98115,57,1404
480000.0,3,1,1150,4945,1,0,2,3,1150,750,1943,2002,668,1, 98126,59,1405
725000.0,3,2,2500,4774,1,0,2,3,1450,1050,1940,1996,713,1, 98107,56,1406
293000.0,4,2,3250,235063,1,0,2,3,3250,750,1973,2013,2,9, 98092,40,1407
268000.0,4,2,1930,6600,1,0,0,4,1030,900,1967,2001,1214,22, 98168,34,1408
475000.0,4,4,3400,234352,2,0,0,3,2500,900,1991,2001,1215,34, 98070,10,1409
488000.0,3,2,1590,2550,3,0,0,3,1590,750,1985,2001,2,1, 98117,16,1410
760000.0,4,2,3330,7399,2,0,0,3,3330,750,2009,2001,1216,4, 98052,-8,1411
1710000.0,5,4,4590,14685,2,0,0,3,4590,750,2009,2001,2,13, 98033,-8,1412
754950.0,3,2,2610,7256,2,0,0,3,2610,750,2014,2001,1217,13, 98033,-13,1413
263900.0,3,2,1658,2700,2,0,0,3,1658,750,2014,2001,1218,10, 98198,-13,1414
460000.0,3,4,1600,1431,2,0,0,3,1240,360,2006,2001,1219,1, 98117,-5,1415
399950.0,3,3,1296,1051,3,0,0,3,1296,750,2009,2001,288,1, 98125,-8,1416
370000.0,2,2,1280,835,2,0,0,3,1080,200,2009,2001,672,1, 98118,-8,1417
1149000.0,4,3,5940,11533,2,0,4,3,4950,990,2004,2003,1220,20, 98065,-1,1418
450800.0,4,3,2510,5311,2,0,0,3,2510,750,2009,2001,1221,18, 98056,-8,1419
627000.0,3,4,2710,3475,2,0,0,3,1650,1060,2005,2001,2,14, 98027,-4,1420
495000.0,3,2,1750,1548,3,0,0,3,1750,750,2013,1923,1222,1, 98118,-90,1421
310000.0,3,1,1430,19901,1,0,0,4,1430,750,1927,2001,1223,25, 98028,74,1422
550000.0,4,1,1660,34848,1,0,0,1,930,730,1933,2001,1224,4, 98052,68,1423
215000.0,2,1,1320,8865,1,0,0,4,1320,750,1943,2001,2,22, 98168,58,1424
799000.0,4,3,2580,209523,2,0,0,3,2580,750,1984,2001,1225,4, 98053,17,1425
630000.0,4,2,2740,43101,2,0,0,3,2740,750,1993,2001,1226,15, 98077,8,1426
267000.0,3,2,2495,4400,2,0,0,3,2495,750,2007,2001,1227,12, 98001,-6,1427
900000.0,6,3,2300,24773,1,0,0,4,2300,750,1950,1985,1228,27, 98040,35,1428
365000.0,3,2,1300,12240,1,0,0,3,1300,750,1963,2008,1229,25, 98028,45,1429
544500.0,4,2,2230,10414,1,0,0,5,1450,780,1974,2001,1230,14, 98075,27,1430
599000.0,4,3,2020,2750,1,0,0,3,1010,1010,1917,2014,1231,1, 98122,97,1431
815000.0,4,2,2000,3800,2,0,0,3,2000,750,2001,2001,1232,1, 98115,0,1432
254000.0,2,1,1060,8187,1,0,0,4,1060,750,1952,2001,1233,0, 98133,49,1433
740000.0,2,2,2080,4800,1,0,0,5,1080,1000,1923,2001,1234,1, 98117,78,1434
225000.0,3,2,2030,24829,1,0,0,4,1220,810,1979,2001,1235,9, 98001,22,1435
925000.0,3,2,2690,7000,2,0,0,5,1840,850,1943,2001,1236,1, 98115,58,1436
1285000.0,4,2,3240,10800,1,0,0,3,2260,980,1946,2001,1237,1, 98105,55,1437
537000.0,3,2,1550,12920,2,0,0,5,1550,750,1999,2001,1238,13, 98033,2,1438
335000.0,4,2,1480,3132,1,0,0,5,740,740,1910,2001,1239,1, 98108,91,1439
840000.0,4,3,3040,2800,2,0,0,3,2100,940,1906,2014,1240,1, 98102,108,1440
224000.0,3,2,1560,7300,1,0,0,4,1040,520,1964,2001,366,9, 98001,37,1441
395000.0,3,2,2250,3757,2,0,0,3,2250,750,2006,2001,1241,18, 98059,-5,1442
450000.0,3,1,1100,4600,1,0,0,3,1100,750,1917,2009,1242,1, 98116,92,1443
681000.0,3,1,1700,6356,1,0,0,3,1700,750,1907,1983,1243,1, 98118,76,1444
898000.0,5,2,2680,28014,1,0,0,4,1450,1230,1963,2001,1244,3, 98004,38,1445
370000.0,3,1,800,2296,1,0,0,4,800,750,1908,2001,83,1, 98103,93,1446
429000.0,2,2,1350,6315,1,0,0,3,1350,750,2005,2001,1245,4, 98053,-4,1447
150000.0,3,1,820,7680,1,0,0,3,820,750,1910,2006,1246,1, 98106,96,1448
555000.0,3,2,3160,4270,2,0,0,3,2650,510,2006,2001,410,11, 98011,-5,1449
326000.0,3,3,1720,28000,1,0,0,4,1720,750,1958,1972,1247,18, 98058,14,1450
225000.0,3,2,1680,6755,2,0,0,3,1680,750,1994,2001,1248,9, 98092,7,1451
245100.0,3,2,1300,7958,1,0,0,3,1300,750,1996,2001,1249,9, 98092,5,1452
665000.0,3,2,2190,10370,2,0,0,3,2190,750,1987,2000,1250,8, 98074,13,1453
535000.0,3,2,1720,4006,2,0,0,3,1720,750,1994,2001,1251,14, 98029,7,1454
305000.0,3,1,1160,11776,1,0,0,3,1160,750,1968,1997,1252,15, 98077,29,1455
999000.0,7,4,3150,34830,1,0,0,3,3150,750,1957,2005,808,3, 98007,48,1456
215000.0,3,2,1210,8075,1,0,0,4,1210,750,1983,2001,1253,40, 98047,18,1457
432500.0,3,2,1980,5100,1,0,0,3,1270,710,1965,1993,1254,1, 98103,28,1458
655000.0,4,2,2990,5669,2,0,0,3,2990,750,2003,2001,1255,8, 98074,-2,1459
266200.0,3,2,1430,9600,1,0,0,4,1430,750,1966,2001,1256,18, 98059,35,1460
244615.0,3,2,2060,4030,2,0,0,3,2060,750,1999,2001,565,2, 98032,2,1461
460000.0,4,3,2230,52983,2,0,0,3,2230,750,1991,2001,1257,2, 98030,10,1462
370000.0,4,2,3090,18645,2,0,0,3,3090,750,1995,2001,1258,12, 98023,6,1463
465000.0,6,3,4250,23326,1,0,3,3,2150,2100,1967,2011,1259,12, 98003,44,1464
1175000.0,3,2,1970,23180,1,1,4,3,1100,870,1937,1998,1260,1, 98136,61,1465
189000.0,2,2,1700,3171,1,0,0,5,850,850,1927,2001,1261,9, 98002,74,1466
820000.0,3,2,2510,5503,2,0,2,3,2510,750,1995,2001,1262,1, 98136,6,1467
968000.0,6,3,3610,17580,1,0,4,5,2070,1540,1959,2001,1263,8, 98075,42,1468
1400000.0,4,3,2980,7000,2,0,3,3,2140,840,1900,2014,1264,1, 98144,114,1469
438750.0,3,2,1610,6480,1,0,0,4,1610,750,1947,1988,1265,1, 98125,41,1470
1210000.0,4,3,3650,6982,2,0,2,4,2530,1120,1951,2003,1266,1, 98115,52,1471
600000.0,4,2,2510,38141,1,0,0,3,2510,750,1960,2012,1267,13, 98034,52,1472
589000.0,3,1,1110,6000,1,0,0,5,1110,750,1932,2002,1268,1, 98199,70,1473
590000.0,3,2,1650,6150,2,0,0,4,1650,750,1926,1993,1269,1, 98116,67,1474
479900.0,3,2,1980,12150,1,0,0,3,1980,750,1994,2001,1270,2, 98042,7,1475
210000.0,2,2,880,1157,2,0,0,3,880,750,2007,2001,428,1, 98126,-6,1476
745000.0,3,2,1490,9800,1,0,0,4,1140,350,1947,1988,1271,41, 98004,41,1477
840500.0,3,2,2520,5400,1,0,0,4,1410,1110,1906,1990,1272,1, 98119,84,1478
420000.0,3,2,1820,22320,1,0,0,3,1250,570,1977,2004,1273,4, 98053,27,1479
565000.0,7,4,4140,9066,1,0,0,3,2070,2070,1978,2001,1274,1, 98125,23,1480
840000.0,4,2,3420,8405,2,0,0,3,3420,750,2000,2001,1275,8, 98074,1,1481
681716.0,4,2,3150,7277,2,0,0,3,3150,750,2006,2001,1276,18, 98056,-5,1482
600000.0,3,2,1580,7416,1,0,0,3,1150,430,1967,2011,1277,3, 98005,44,1483
380000.0,3,2,1660,8281,1,0,0,3,1660,750,1949,1998,687,1, 98136,49,1484
168500.0,3,1,1100,10125,1,0,0,3,1100,750,1969,2010,1278,23, 98042,41,1485
355000.0,2,1,1270,3200,1,0,0,4,960,310,1920,2001,1279,1, 98103,81,1486
277000.0,4,1,1450,6250,1,0,0,3,990,460,1964,2000,1280,1, 98146,36,1487
236000.0,4,2,1830,9485,1,0,0,4,1200,630,1989,2001,1281,12, 98023,12,1488
270000.0,3,2,1300,4127,1,0,0,4,650,650,1918,1953,1282,1, 98106,35,1489
700000.0,2,2,2320,5500,1,0,2,3,1720,600,1925,2000,1283,1, 98144,75,1490
425000.0,4,3,1680,9545,1,0,0,4,1080,600,1979,2001,1284,25, 98028,22,1491
635000.0,3,2,2300,5500,1,0,0,4,2000,300,1921,2001,1285,1, 98144,80,1492
510250.0,3,2,1400,4000,1,0,0,3,870,530,1951,1994,1286,1, 98117,43,1493
960000.0,4,2,2410,4560,2,0,2,5,1800,610,1929,2001,1287,1, 98117,72,1494
254000.0,3,2,1480,7480,1,0,0,4,1480,750,1992,2001,1288,5, 98038,9,1495
299000.0,3,1,1390,9624,1,0,0,4,1390,750,1954,1979,1289,0, 98155,25,1496
175000.0,2,1,830,2699,1,0,0,3,830,750,1996,2001,1290,5, 98038,5,1497
157500.0,2,1,740,9003,1,0,0,3,740,750,1949,1998,2,2, 98031,49,1498
580000.0,5,2,1940,6000,1,0,0,5,970,970,1945,2001,1291,1, 98115,56,1499
124740.0,3,1,1340,15600,1,0,0,4,1340,750,1978,2000,1292,2, 98042,22,1500
1970000.0,8,4,4440,6480,2,0,3,5,3140,1300,1959,2001,1293,1, 98112,42,1501
285000.0,2,1,800,6240,1,0,0,3,800,750,1954,2005,1294,1, 98125,51,1502
242000.0,3,2,1310,9645,1,0,0,3,1310,750,1979,2014,1295,36, 98198,35,1503
840000.0,4,2,2330,4000,2,0,0,5,1300,1030,1924,1956,1296,1, 98105,32,1504
474800.0,2,3,1400,1243,3,0,0,3,1400,750,2000,2001,1297,1, 98103,1,1505
490000.0,4,2,2360,4367,2,0,0,3,2360,750,2003,2001,1298,15, 98072,-2,1506
465000.0,3,2,1840,5752,2,0,0,3,1840,750,2003,2001,1299,13, 98034,-2,1507
515000.0,4,2,2680,7178,2,0,0,3,2680,750,2004,2003,1300,20, 98065,-1,1508
430000.0,3,4,3890,7140,1,0,2,3,2390,1500,1943,2007,1301,1, 98178,64,1509
253400.0,3,2,1400,8640,1,0,0,5,1400,750,1968,2001,1302,12, 98003,33,1510
355000.0,3,2,2400,9701,1,0,0,3,2400,750,1990,2009,787,12, 98023,19,1511
740000.0,4,2,2920,46355,2,0,0,4,2920,750,1998,2001,1303,17, 98024,3,1512
186950.0,2,2,1390,1302,2,0,0,3,1390,750,1986,2001,1304,12, 98003,15,1513
306000.0,3,2,1680,11193,2,0,0,3,1680,750,1984,2001,1305,18, 98058,17,1514
510000.0,4,2,2040,8800,1,0,0,4,1020,1020,1961,2001,1306,3, 98007,40,1515
345000.0,2,1,1080,4000,1,0,0,3,1080,750,1940,1996,1307,1, 98117,56,1516
875000.0,3,3,2280,4280,1,0,0,5,1280,1000,1917,2001,1308,1, 98103,84,1517
700000.0,4,4,4490,5099,2,0,0,3,3390,1100,2006,2001,1309,20, 98065,-5,1518
1400000.0,4,3,4700,9160,1,0,4,3,2520,2180,2005,2001,2,1, 98116,-4,1519
499950.0,4,2,2798,4473,2,0,0,3,2798,750,2012,1912,2,18, 98055,-100,1520
739000.0,3,2,2810,5400,2,0,0,3,2810,750,2005,2001,1310,4, 98052,-4,1521
363000.0,4,2,3753,7204,2,0,0,3,3336,417,2008,2001,1311,12, 98023,-7,1522
782000.0,4,4,3910,8095,2,0,0,3,3130,780,2007,2001,2,14, 98029,-6,1523
325000.0,2,2,1050,1609,2,0,0,3,1050,750,2005,2001,847,1, 98144,-4,1524
485000.0,4,1,1600,4300,1,0,0,4,1600,750,1916,2001,920,1, 98103,85,1525
452000.0,4,2,2590,10002,1,0,0,4,1340,1250,1968,2001,1312,25, 98028,33,1526
264950.0,4,2,1720,9753,1,0,0,4,1120,600,1978,2000,1313,12, 98023,22,1527
472000.0,6,2,4410,14034,1,0,2,4,2350,2060,1965,2001,327,12, 98003,36,1528
267500.0,3,2,1590,11914,1,0,2,3,1090,500,1957,2000,1314,36, 98188,43,1529
565000.0,4,2,2440,22594,2,0,0,3,2440,750,1996,2001,846,4, 98053,5,1530
535000.0,3,2,1360,1016,3,0,0,3,1310,50,2003,2001,1315,1, 98115,-2,1531
389000.0,2,1,910,7000,1,0,0,3,910,750,1952,2008,1316,1, 98115,56,1532
400000.0,4,2,1390,7200,1,0,0,3,1140,250,1965,1993,1218,1, 98133,28,1533
264000.0,3,2,1470,14821,1,0,0,4,1470,750,1958,1972,1317,2, 98042,14,1534
690000.0,4,2,2920,9904,2,0,0,4,2920,750,1990,2001,1318,14, 98029,11,1535
412000.0,3,2,1950,52256,1,0,0,4,1950,750,1985,2001,1319,2, 98042,16,1536
695000.0,3,2,2390,4555,2,0,0,3,2390,750,2006,2001,1320,8, 98074,-5,1537
246500.0,3,2,1270,11600,1,0,0,4,1270,750,1964,2001,1321,2, 98031,37,1538
230000.0,2,1,950,7560,1,0,0,3,950,750,1958,2004,1322,18, 98058,46,1539
302000.0,2,1,900,423838,1,0,2,5,900,750,1925,2001,1323,38, 98022,76,1540
820000.0,4,2,2280,6660,1,0,2,3,1960,320,1940,1984,1324,1, 98119,44,1541
145000.0,3,1,1010,5490,1,0,0,3,1010,750,1954,2005,1325,36, 98168,51,1542
436500.0,2,1,1260,5000,1,0,0,3,1040,220,1951,1994,1326,1, 98117,43,1543
2453500.0,4,4,4730,13586,1,0,0,5,4270,460,1935,2001,1327,1, 98112,66,1544
672000.0,3,2,2620,21587,2,0,0,3,2620,750,1992,2001,1328,4, 98053,9,1545
680000.0,3,2,2330,4000,1,0,2,5,1520,810,1927,2001,1329,1, 98115,74,1546
750500.0,5,3,2170,2440,1,0,0,4,1450,720,1911,1966,1330,1, 98105,55,1547
550000.0,5,2,2450,9488,1,0,0,4,1240,1210,1900,1955,1331,1, 98133,55,1548
266500.0,4,2,1880,7632,1,0,0,4,1180,700,1978,2000,2,12, 98023,22,1549
619000.0,4,2,2300,3400,1,0,0,5,1550,750,1915,2001,1332,1, 98117,86,1550
405000.0,3,2,1240,14404,1,0,0,3,1240,750,1988,2000,1333,4, 98053,12,1551
300000.0,2,1,820,3844,1,0,0,4,820,750,1916,2001,1334,1, 98133,85,1552
231000.0,4,2,1530,6375,2,0,0,3,1530,750,1942,1983,1335,18, 98058,41,1553
790000.0,5,3,2900,12160,1,0,0,4,1890,1010,1967,2001,1336,3, 98005,34,1554
400000.0,4,3,1240,3867,1,0,0,3,800,440,1987,2000,129,1, 98125,13,1555
950000.0,4,4,4140,13392,2,0,0,3,4140,750,2000,2001,1337,26, 98059,1,1556
450000.0,4,2,2240,7725,1,0,0,5,1120,1120,1956,2001,1338,1, 98106,45,1557
595000.0,3,2,1480,5000,1,0,0,4,750,730,1928,2001,1339,1, 98117,73,1558
332000.0,3,2,2270,8876,1,0,0,3,1380,890,1977,2004,1340,18, 98058,27,1559
155000.0,3,1,1250,6250,1,0,0,2,1030,220,1949,2001,1341,1, 98108,52,1560
400000.0,5,2,1930,9747,1,0,0,4,1020,910,1962,2001,1342,25, 98028,39,1561
349000.0,4,2,1700,7800,1,0,0,5,1120,580,1981,2001,1343,18, 98059,20,1562
529000.0,3,1,1590,6420,1,0,0,3,1590,750,1944,2001,624,1, 98136,57,1563
405000.0,5,2,1880,10000,1,0,0,3,960,920,1963,2008,1344,13, 98034,45,1564
635200.0,4,2,1640,4240,1,0,0,5,920,720,1921,2001,1345,1, 98117,80,1565
540000.0,3,2,2600,5085,1,0,0,4,1400,1200,1940,2001,542,1, 98126,61,1566
402000.0,2,1,710,1173,2,0,0,4,710,750,1943,2001,1346,1, 98102,58,1567
3100000.0,6,4,6980,15682,3,0,4,4,5330,1650,1999,2001,1347,27, 98040,2,1568
329932.0,3,2,1460,5040,1,0,0,3,1100,360,1971,2001,978,1, 98133,30,1569
300000.0,3,2,2080,9827,2,0,0,3,2080,750,1989,2001,1348,12, 98023,12,1570
525000.0,5,2,2630,9216,2,0,0,3,2630,750,2003,2001,1349,21, 98019,-2,1571
2750000.0,4,3,4430,21000,2,0,0,3,4430,750,1952,2007,1350,37, 98039,55,1572
602500.0,4,2,2760,6850,2,0,0,3,2760,750,1999,2001,1351,26, 98056,2,1573
400000.0,4,2,1670,12056,1,0,0,3,1670,750,1955,2005,1352,25, 98028,50,1574
445000.0,4,2,1990,4725,1,0,0,4,1190,800,1944,2001,1353,1, 98126,57,1575
525000.0,3,3,2600,5238,1,0,3,3,1890,710,1989,2001,1354,10, 98198,12,1576
395000.0,2,1,1320,1824,1,0,0,4,1320,750,1909,1989,599,1, 98144,80,1577
510000.0,3,2,2240,3800,2,0,0,3,1370,870,1929,2001,1355,1, 98115,72,1578
723000.0,4,2,1960,8680,1,0,0,4,1290,670,1959,2001,1356,3, 98004,42,1579
503000.0,3,2,2590,108900,2,0,0,3,1980,610,1988,2000,1357,5, 98038,12,1580
672500.0,4,3,2620,6707,2,0,0,3,2620,750,2000,2001,1358,8, 98075,1,1581
860000.0,3,2,2770,9136,2,0,0,3,2770,750,1991,2001,1359,3, 98006,10,1582
475300.0,3,1,2110,10005,1,0,0,5,1110,1000,1924,1956,1360,13, 98033,32,1583
295000.0,4,2,2290,4539,2,0,0,3,2290,750,2001,2001,1361,18, 98058,0,1584
1425000.0,4,4,4960,6000,2,0,0,3,3680,1280,1909,2003,1362,1, 98109,94,1585
250000.0,2,1,1110,26051,1,0,0,3,1110,750,1951,1994,1363,36, 98168,43,1586
658000.0,4,3,3310,6166,2,0,0,3,3310,750,2008,2001,1124,20, 98065,-7,1587
83000.0,2,1,900,8580,1,0,0,3,900,750,1918,2001,1364,33, 98168,83,1588
685000.0,3,2,1940,7313,1,0,1,4,1440,500,1960,2001,1365,1, 98136,41,1589
210000.0,3,2,1590,7617,2,0,0,3,1590,750,1986,2001,1168,10, 98198,15,1590
650880.0,3,2,2930,6050,2,0,0,3,2930,750,2008,2001,1366,20, 98065,-7,1591
350000.0,4,2,2040,22653,2,0,0,3,2040,750,2011,2001,1367,1, 98168,-10,1592
305000.0,2,2,1000,905,3,0,0,3,1000,750,2006,2001,1368,1, 98117,-5,1593
645000.0,3,3,1730,1229,2,0,2,3,1320,410,2008,2001,2,1, 98119,-7,1594
385000.0,3,1,1220,4800,1,0,0,3,1220,750,1901,2001,1369,1, 98122,100,1595
860000.0,3,2,3060,12095,2,0,0,3,3060,750,1983,2009,1370,3, 98006,26,1596
395000.0,4,2,2910,5000,2,0,0,3,2910,750,2002,2001,1371,23, 98042,-1,1597
260000.0,3,2,1050,5850,1,0,0,3,1050,750,1980,2001,1372,22, 98166,21,1598
196440.0,3,2,1560,7352,1,0,0,3,1560,750,1992,2001,923,31, 98001,9,1599
425000.0,3,2,1680,3000,1,0,2,4,840,840,1900,1971,1373,1, 98103,71,1600
2400000.0,4,3,4140,20734,1,0,1,3,3300,840,1977,2005,1374,30, 98004,28,1601
369000.0,3,2,1550,8509,1,0,0,3,1150,400,1959,1989,1375,1, 98106,30,1602
1385000.0,6,3,5700,20000,1,0,4,4,2850,2850,1977,2001,2,3, 98006,24,1603
349900.0,3,2,2200,7278,2,0,0,3,2200,750,1990,2009,1376,18, 98058,19,1604
650000.0,2,2,1740,2500,2,0,2,3,1210,530,1994,2001,1377,1, 98112,7,1605
299950.0,3,1,1210,9525,1,0,0,3,1210,750,1955,2005,1378,1, 98106,50,1606
625000.0,4,3,4240,25639,2,0,3,3,3550,690,1989,2001,1379,12, 98023,12,1607
190000.0,3,2,1590,11745,1,0,0,3,1090,500,1978,2001,2,9, 98001,23,1608
715000.0,4,2,3420,7200,1,0,3,5,1770,1650,1947,2001,1380,1, 98125,54,1609
659000.0,4,2,3190,11375,1,0,0,5,2210,980,1946,2001,1381,1, 98125,55,1610
490000.0,3,2,1920,5405,1,0,2,4,960,960,1947,1988,1382,1, 98126,41,1611
415000.0,2,2,1340,4664,1,0,0,3,1340,750,2004,2003,1383,4, 98053,-1,1612
750000.0,3,2,1700,8400,1,0,0,3,1460,240,1947,2012,1384,1, 98199,65,1613
700000.0,4,2,2310,3570,1,0,0,3,1490,820,1927,2014,1385,1, 98103,87,1614
425000.0,3,2,1510,44000,1,0,0,3,1240,270,1989,2001,1386,6, 98045,12,1615
642000.0,3,2,2670,10082,1,0,0,3,2670,750,1987,2000,1387,8, 98074,13,1616
655000.0,4,2,2060,8470,1,0,0,3,1440,620,1983,2009,1388,3, 98006,26,1617
1365000.0,3,2,2090,6000,1,0,0,4,2090,750,1928,2001,1389,1, 98105,73,1618
458000.0,5,2,3090,23265,1,0,0,3,2990,100,1957,2000,1390,11, 98011,43,1619
330000.0,2,2,1240,1546,2,0,0,3,1240,750,2007,2001,1391,1, 98108,-6,1620
384950.0,3,2,1860,3690,2,0,0,3,1860,750,2000,2001,1392,25, 98028,1,1621
560000.0,3,2,2000,7350,1,0,0,3,2000,750,1953,2001,1393,1, 98177,48,1622
950000.0,4,2,2500,92347,1,0,0,4,1500,1000,1970,2001,769,27, 98040,31,1623
465000.0,4,2,1820,20349,1,0,0,5,1340,480,1977,2001,1394,15, 98072,24,1624
425000.0,3,2,1820,8058,1,0,0,3,1260,560,1974,2001,1395,13, 98034,27,1625
315000.0,3,2,1060,5750,1,0,0,3,1060,750,1981,2013,1396,1, 98126,32,1626
530000.0,3,2,1950,9906,2,0,0,3,1950,750,1988,2000,1397,8, 98074,12,1627
399000.0,2,1,940,4800,1,0,0,4,940,750,1911,1955,1398,1, 98116,44,1628
168000.0,2,2,1220,3568,1,0,0,4,1220,750,1976,1992,1399,10, 98198,16,1629
1886700.0,5,4,4180,17935,2,0,0,3,4180,750,2004,2003,1400,3, 98004,-1,1630
374000.0,3,1,1200,9800,1,0,0,4,1200,750,1971,2001,1401,15, 98072,30,1631
740000.0,5,4,3990,18897,2,0,0,3,3090,900,1937,2010,782,1, 98125,73,1632
280000.0,2,1,1880,7560,1,0,0,3,940,940,1919,2001,1402,1, 98126,82,1633
322000.0,4,2,2280,7200,2,0,0,3,2280,750,1994,2001,1403,2, 98030,7,1634
459900.0,3,2,2580,11000,1,0,0,4,1290,1290,1951,1999,1404,3, 98006,48,1635
750000.0,4,3,2600,4674,1,0,0,3,1560,1040,1976,2001,1405,1, 98115,25,1636
1256500.0,4,2,3150,13700,2,0,0,4,3150,750,1966,2001,1406,27, 98040,35,1637
3710000.0,4,4,5550,28078,2,0,2,4,3350,2200,2000,2001,1407,37, 98039,1,1638
427000.0,5,3,2220,4000,1,0,0,3,1230,990,1973,2013,1408,1, 98144,40,1639
800000.0,2,2,1730,31491,2,1,2,4,1730,750,1947,1988,1409,34, 98070,41,1640
735000.0,4,3,2840,4120,1,0,0,4,2060,780,1931,2001,1410,1, 98118,70,1641
642000.0,4,2,2560,8780,2,0,0,3,2560,750,1992,2001,1411,14, 98029,9,1642
240000.0,3,2,1330,6000,1,0,0,4,630,700,1900,1971,1412,1, 98108,71,1643
645500.0,2,1,1890,5202,1,0,0,4,1890,750,1909,1989,1413,1, 98117,80,1644
840000.0,7,4,4290,37607,1,0,0,5,4290,750,1982,2001,1414,14, 98027,19,1645
475000.0,2,2,1540,54450,2,0,0,3,1540,750,1983,2009,1415,4, 98053,26,1646
568000.0,4,2,2340,50233,1,0,0,4,1170,1170,1966,2001,1416,8, 98075,35,1647
325000.0,3,2,2180,10230,1,0,0,4,1090,1090,1961,2001,1417,1, 98118,40,1648
825500.0,3,2,2780,11964,2,0,0,3,2780,750,2009,2001,816,13, 98034,-8,1649
499431.0,4,3,2620,6019,2,0,0,3,2620,750,2013,1923,1418,6, 98045,-90,1650
919204.0,4,4,3760,5000,2,0,0,3,2860,900,2014,2001,1419,1, 98117,-13,1651
545000.0,4,2,2720,4738,2,0,0,3,2720,750,2012,1912,52,20, 98065,-100,1652
660000.0,3,2,2675,40910,2,0,0,3,2675,750,1984,2001,1420,8, 98075,17,1653
538888.0,5,3,2080,13189,2,0,0,3,2080,750,1987,2000,1421,8, 98074,13,1654
693000.0,3,2,2460,12028,2,0,0,3,2460,750,1996,2001,2,4, 98052,5,1655
289950.0,3,2,1960,3480,2,0,0,3,1960,750,2004,2003,1422,18, 98056,-1,1656
587000.0,4,2,2550,6256,2,0,0,3,2550,750,1992,2001,1423,15, 98072,9,1657
615000.0,3,2,1760,1146,3,0,0,3,1760,750,2014,2001,671,1, 98122,-13,1658
459000.0,3,2,1620,7330,1,0,0,4,1090,530,1974,2001,1424,13, 98034,27,1659
243000.0,3,2,1790,12000,1,0,0,3,1040,750,1960,2012,1425,10, 98198,52,1660
